"Elevation","Aspect","Slope","Horizontal_Distance_To_Hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type"
3137,69,7,175,-16,1409,227,227,2212,1,0,0,0,0,0,0,1,0,0,0,0,"1"
2907,98,13,60,10,3762,240,222,5070,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3171,132,7,90,-8,2379,232,236,942,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3049,45,7,42,0,3823,222,225,458,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3248,119,11,30,-1,4408,239,230,2165,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2871,93,26,95,-42,1224,250,192,1549,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2984,9,8,0,0,2550,211,224,2214,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3345,193,12,362,77,3383,218,250,277,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3397,113,12,301,-2,1867,240,228,3074,0,1,0,0,0,0,0,0,0,0,0,0,"1"
2865,78,20,153,67,180,241,200,721,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2845,297,6,30,6,1398,202,238,1360,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3211,51,9,255,10,4041,225,220,3199,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3234,195,17,175,28,819,215,252,1110,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3153,45,9,175,18,2885,223,220,1092,1,0,0,0,0,0,0,1,0,0,0,0,"1"
2864,62,9,30,3,2529,228,221,417,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3225,29,14,90,11,2358,214,208,1142,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3243,129,20,446,82,5220,248,224,1664,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3275,144,8,90,20,6047,232,239,272,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3381,207,17,503,80,2906,207,253,1347,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3113,0,12,60,7,3312,202,217,3078,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3028,140,25,60,3,2577,248,223,1484,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3139,126,4,42,3,4596,227,237,1951,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3230,84,6,531,117,1146,229,229,1953,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3068,106,14,450,13,582,243,223,1173,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3017,3,4,108,8,2896,214,232,726,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3218,84,7,469,63,4500,231,227,2590,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3076,118,12,42,-6,2257,241,229,3420,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2742,51,9,0,0,3730,225,221,1207,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3186,78,11,700,179,2348,234,220,2802,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2977,63,3,0,0,1929,222,233,3860,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3152,53,5,509,73,5400,223,229,1650,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3072,73,7,484,-110,1601,229,226,1148,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3329,319,25,765,130,824,148,209,967,0,1,0,0,0,0,1,0,0,0,0,0,"1"
3181,117,10,60,-10,2228,237,231,4142,0,1,0,0,0,0,0,1,0,0,0,0,"1"
2958,27,17,240,13,1935,211,202,3174,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3300,342,9,342,82,3331,202,227,1995,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3092,69,4,285,8,5142,224,231,1249,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3156,312,27,234,86,4301,137,209,1065,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3031,103,5,175,4,3587,229,233,108,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3088,152,20,0,0,3525,240,236,2408,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3024,63,10,384,49,4119,229,221,4951,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3344,226,16,541,-8,1527,196,253,4026,0,1,0,0,0,0,0,0,0,0,0,1,"1"
3138,310,11,162,43,4368,191,233,1273,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3195,7,10,190,100,4883,208,220,1820,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3167,74,22,268,21,1410,240,192,2395,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3201,204,8,150,20,2906,216,247,1415,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3381,204,16,351,50,2972,210,253,1630,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3261,122,23,607,145,2639,251,215,2673,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3194,90,15,0,0,1641,242,214,2535,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3048,135,12,454,76,2482,239,234,2290,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3022,45,7,60,-1,3296,222,225,1442,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3225,339,4,366,41,277,211,234,1230,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2785,32,12,0,0,1490,217,214,2255,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3004,34,20,360,83,2173,213,193,2274,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3014,134,14,67,-3,955,241,233,939,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3255,187,17,210,49,1973,220,250,1499,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3210,328,18,404,74,4128,173,216,871,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3020,10,7,30,2,1222,213,227,2577,1,0,0,0,0,0,0,1,0,0,0,0,"1"
2946,81,6,134,9,4001,228,230,2042,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3156,321,27,433,91,376,142,203,1613,0,1,0,0,0,0,1,0,0,0,0,0,"1"
3231,115,13,300,56,3326,242,227,4588,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3086,34,12,67,-3,4078,218,213,2783,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3157,21,13,309,47,2948,211,212,812,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3184,0,2,67,4,4448,216,235,937,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3313,333,15,366,80,4875,185,220,2910,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3164,304,17,90,21,4790,171,229,1054,1,0,0,0,0,0,1,0,0,0,0,0,"1"
2696,286,3,0,0,1976,210,239,85,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2923,135,5,0,0,1878,228,238,457,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3185,79,1,0,0,1797,220,236,1670,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3284,24,11,722,123,2451,214,216,2249,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2974,17,13,60,4,1766,209,213,3682,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3203,327,27,417,103,3445,143,197,3341,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2939,267,23,108,35,3173,154,242,1980,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3279,195,7,979,135,2284,219,246,2112,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3083,131,5,124,6,2388,229,237,2081,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3226,98,10,85,19,2948,237,225,2501,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3201,274,8,150,-17,3342,200,242,1422,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3180,90,7,300,32,5676,231,229,1826,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3188,96,7,162,13,3425,232,229,4604,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3030,315,7,30,4,3434,201,234,268,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3382,181,19,268,24,1846,223,248,3737,0,1,0,0,0,0,0,0,0,0,1,0,"1"
3117,315,5,150,1,1976,206,236,992,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3151,271,22,162,21,4616,157,241,3381,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3206,186,10,108,9,5493,222,247,1084,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3102,317,9,175,22,124,195,232,1350,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3046,56,7,400,77,2287,225,225,2223,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3122,63,10,446,96,1712,229,221,3499,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3169,117,4,30,-5,1584,227,236,1781,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3245,59,10,690,169,750,228,219,1230,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3060,160,7,725,193,6240,228,242,3626,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3165,152,19,573,108,5742,240,237,1380,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3022,335,4,0,0,3223,211,234,270,1,0,0,0,0,0,0,1,0,0,0,0,"1"
2890,47,20,108,31,1530,222,192,2812,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3124,58,7,270,28,5315,226,225,708,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3275,27,7,480,5,3596,218,225,1033,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3349,52,24,693,204,1524,224,182,1507,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3213,242,14,175,28,2970,193,250,1475,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3354,263,17,124,9,5200,177,246,931,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3146,10,4,319,10,2630,215,231,1473,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3158,71,9,242,41,780,231,222,2017,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3238,51,10,633,163,4159,225,218,3463,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2636,19,14,242,13,3266,208,209,2885,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3040,335,23,175,53,765,162,202,2571,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3220,231,3,255,24,6014,214,242,1667,1,0,0,0,0,0,1,0,0,0,0,0,"1"
2955,64,16,134,13,1642,233,206,1505,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3078,309,15,42,-1,3743,177,229,1020,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3341,48,29,451,62,1742,217,165,1779,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2881,53,9,0,0,1230,226,221,1661,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3235,283,29,924,151,3615,129,227,2270,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3097,57,14,201,16,1266,229,209,2761,0,0,1,0,0,0,0,1,0,0,0,0,"1"
2908,68,22,300,103,324,236,191,541,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3083,130,4,390,49,5036,226,237,1722,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3356,57,15,210,47,4163,229,207,1273,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3014,80,12,150,-7,1154,236,218,793,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3351,12,29,108,34,4031,179,169,918,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3048,82,7,0,0,3833,230,228,426,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3155,36,15,180,40,228,218,205,2154,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3311,9,18,592,87,3074,196,201,3479,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2882,345,11,190,83,4505,199,223,5066,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3319,322,8,391,44,2539,199,232,866,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3023,83,35,228,62,2903,243,158,1187,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3329,299,17,774,130,845,170,231,949,0,1,0,0,0,0,0,1,0,0,0,0,"1"
2793,311,22,192,58,2490,153,218,510,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3063,209,8,331,-6,2599,214,248,2100,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2968,94,10,240,13,3303,236,225,6406,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2980,77,8,350,60,1936,231,225,1358,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3040,51,19,258,25,4712,225,195,2940,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3034,170,12,362,46,5701,229,245,1871,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3192,104,19,30,-9,2563,248,214,2580,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3123,6,7,424,17,3571,212,226,4479,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2925,275,50,120,32,2501,0,191,769,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3021,90,6,255,30,2738,229,231,6608,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3087,322,14,150,50,2431,184,226,858,0,0,1,0,0,0,0,1,0,0,0,0,"1"
2989,16,9,210,16,2630,212,222,192,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3075,80,12,150,19,4943,236,219,1968,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2998,333,1,579,26,5460,216,237,6407,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3073,116,23,120,22,1172,252,211,1537,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3447,279,30,85,13,2912,125,228,2176,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3079,283,13,0,0,4485,183,240,3247,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3282,87,14,95,15,6051,240,215,518,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3224,42,7,150,11,6072,221,225,787,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3044,338,8,108,18,3610,204,229,732,0,0,1,0,0,0,1,0,0,0,0,0,"1"
2841,307,10,95,21,2440,192,234,2382,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3250,193,18,150,25,967,215,252,1073,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3205,44,21,495,151,3678,220,189,1806,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3119,333,19,362,-19,2233,174,213,497,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3065,7,10,218,-4,2529,208,220,2225,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2650,79,19,541,-60,2950,241,203,2724,0,0,1,0,1,0,0,0,0,0,0,0,"1"
3230,48,7,120,15,4667,223,224,300,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3031,118,8,454,-2,6602,234,233,3553,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3204,299,10,566,108,1422,193,237,2353,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3139,336,8,134,44,4593,202,229,1388,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3221,337,17,469,103,3361,180,215,2685,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2918,62,23,240,-9,285,233,185,738,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3401,208,4,882,195,1295,217,243,1894,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3089,85,25,391,153,1533,246,189,2574,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3071,36,21,408,126,1651,213,188,3444,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2861,323,32,108,54,875,122,188,1230,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3100,121,12,60,-22,1947,241,230,2577,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2940,339,7,408,-85,481,204,230,953,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3184,194,2,351,23,1194,219,240,1926,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3459,32,22,842,244,2489,208,185,1878,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3253,32,9,120,19,3517,218,221,1900,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3269,144,18,430,94,1731,243,233,1282,0,1,0,0,0,0,0,0,0,0,0,1,"1"
3164,316,15,67,3,3679,179,226,1836,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3305,42,17,95,23,1917,220,200,2699,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3006,86,6,67,4,2860,229,230,2008,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3282,6,7,212,20,4702,211,226,883,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2997,120,17,256,60,976,247,224,1053,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3273,135,13,458,115,5232,240,234,1691,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3283,23,2,480,42,5881,218,235,708,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3065,328,23,85,25,3201,157,206,2754,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3238,236,2,433,59,4575,216,240,2831,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3104,7,10,424,87,1471,208,220,2618,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3165,39,9,67,13,5165,221,219,1082,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3014,36,16,765,119,1292,217,203,1935,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2842,71,22,120,43,124,238,192,1187,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3390,52,29,780,108,2401,220,165,2012,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3258,22,16,42,7,1914,208,204,4648,0,1,0,0,0,0,1,0,0,0,0,0,"1"
3360,296,17,323,60,1184,169,232,3063,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3036,326,7,366,91,2903,202,232,1650,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3287,0,15,543,84,2056,197,211,932,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3205,181,10,0,0,2305,223,247,3893,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3156,359,12,390,39,361,201,217,1443,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3400,27,10,811,202,1113,216,219,824,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3323,54,21,228,44,1745,227,190,1878,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2863,270,21,175,64,2320,159,242,1438,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2816,26,13,30,0,1443,213,211,2647,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3220,80,9,457,72,5914,233,223,1842,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3311,287,15,785,41,3288,176,238,960,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3078,81,34,256,103,1964,242,160,3799,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3168,313,9,95,-11,1917,197,234,1812,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3188,117,11,30,6,2310,238,230,2800,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3325,192,22,443,180,2641,212,251,876,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3191,49,5,150,16,4273,222,228,3089,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3336,164,14,1006,220,2614,232,244,2236,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3173,0,11,630,57,1905,203,219,2524,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2885,105,13,60,-2,1788,241,224,1134,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3034,9,10,474,62,5521,209,221,3884,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3060,47,9,134,16,3434,223,221,2845,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3161,292,16,124,29,2355,174,236,1020,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2925,13,17,42,16,2576,201,202,1871,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2936,17,10,577,164,607,212,219,1237,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3205,29,18,277,84,3983,211,197,1967,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3011,37,20,424,102,4484,216,193,4389,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3230,16,14,569,112,2989,208,211,847,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3222,45,2,85,3,3166,220,234,1756,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3279,132,19,404,89,1518,247,226,1211,0,1,0,0,0,0,0,0,0,0,0,1,"1"
2719,349,4,42,-3,1243,213,233,1972,1,0,0,0,0,1,0,0,0,0,0,0,"1"
3172,339,23,408,33,2222,165,201,351,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3185,0,12,488,106,3131,202,217,2652,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2918,323,17,384,146,469,173,220,1249,0,0,1,0,0,0,0,0,0,0,0,1,"1"
3276,62,10,395,6,3608,229,218,1181,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3027,359,17,900,150,924,192,205,1387,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3119,354,14,150,16,3355,196,215,3001,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3101,78,10,408,-19,2484,233,222,2524,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3301,167,27,684,80,1579,230,237,3368,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3289,63,3,420,33,5269,222,233,391,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2994,72,3,60,-6,2731,223,233,721,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3284,301,7,633,9,2300,201,237,849,0,0,1,0,0,0,1,0,0,0,0,0,"1"
2931,129,19,180,11,983,247,225,2920,1,0,0,0,0,0,1,0,0,0,0,0,"1"
2943,57,14,180,2,339,229,209,1020,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3163,6,2,730,242,3161,216,234,2546,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3212,312,24,459,145,1798,147,214,3264,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3188,279,15,339,72,3778,177,241,1450,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3222,330,4,361,41,5788,210,235,2167,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3137,72,18,124,20,4777,238,202,2862,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2931,53,9,120,-11,2054,226,220,3079,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3177,307,9,60,11,1262,194,235,1146,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3172,124,5,210,-2,3649,229,236,4586,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3263,256,6,162,24,3415,206,244,1626,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3052,75,7,722,-130,1521,228,228,926,1,0,0,0,0,0,0,1,0,0,0,0,"1"
2994,109,9,216,31,247,236,230,1201,1,0,0,0,0,0,1,0,0,0,0,0,"1"
2800,48,11,180,43,1935,224,216,3072,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3531,111,26,845,246,2402,253,202,1262,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3210,349,23,108,31,2658,170,194,2686,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3386,178,6,953,205,1195,223,244,726,0,1,0,0,0,0,0,0,0,0,0,0,"1"
3152,21,8,234,36,4960,215,223,1454,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2999,68,16,234,49,4849,235,207,3908,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3256,41,10,150,22,3532,221,218,1871,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2638,61,11,30,-4,3489,229,218,2902,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3140,94,8,42,2,2315,232,229,3013,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3136,56,7,67,0,3062,225,226,5209,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3210,118,18,384,78,677,248,220,5508,0,1,0,0,0,0,1,0,0,0,0,0,"1"
3436,42,7,663,41,2508,221,225,1634,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3006,225,3,170,32,418,215,242,1020,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3285,334,13,150,29,5571,189,222,684,1,0,0,0,0,0,0,0,0,0,0,0,"1"
2937,124,3,0,0,2385,225,237,927,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3075,104,20,300,34,957,249,209,1691,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3073,27,8,395,85,2230,217,222,2634,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2959,7,11,277,10,4525,207,218,3453,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3170,311,19,335,103,1878,167,224,3379,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3161,248,12,201,18,4417,195,249,931,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3232,262,14,240,48,170,184,246,1650,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3170,92,14,404,99,595,242,216,698,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3195,75,17,470,91,2916,238,207,1739,0,0,1,0,0,0,0,0,0,0,0,0,"1"
2827,212,14,127,26,2114,208,252,2730,1,0,0,0,0,0,0,0,0,1,0,0,"1"
3268,25,18,42,10,658,208,198,953,0,1,0,0,0,0,0,0,0,0,1,0,"1"
3114,7,14,60,4,1884,202,212,2683,0,0,1,0,0,0,0,0,0,0,1,0,"1"
3189,50,7,497,72,888,224,224,2201,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3152,330,25,361,51,3955,154,202,789,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3148,217,12,42,11,779,208,251,2343,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3056,10,7,42,5,876,213,226,1691,0,0,1,0,0,0,1,0,0,0,0,0,"1"
3313,310,17,531,86,4530,170,226,1120,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3231,104,19,510,70,1273,249,212,1783,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3054,152,5,691,50,5835,226,240,3905,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3114,119,8,0,0,1006,235,233,1822,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3132,9,18,170,32,3560,196,200,3151,0,0,1,0,0,0,0,0,0,0,0,0,"1"
3234,22,14,297,20,3847,210,208,3227,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3081,304,9,60,3,2047,196,236,1218,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3191,53,7,234,-23,2821,224,225,1676,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3369,324,8,323,43,1475,200,231,2106,0,0,1,0,0,0,0,0,0,0,1,0,"1"
2965,135,4,30,0,4934,227,238,5734,1,0,0,0,0,0,0,0,0,0,0,0,"1"
3119,321,13,309,44,234,185,227,1445,0,1,0,0,0,0,1,0,0,0,0,0,"1"
3217,321,10,618,73,6066,195,231,1231,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3085,317,18,488,278,1140,169,221,1218,0,0,1,0,0,0,0,0,0,0,0,1,"1"
2910,85,16,90,-1,708,241,211,698,1,0,0,0,0,0,1,0,0,0,0,0,"1"
3205,297,14,841,184,4279,180,235,2226,1,0,0,0,0,0,0,0,1,0,0,0,"1"
2805,53,14,60,16,3422,227,209,2802,1,0,0,0,0,0,0,1,0,0,0,0,"1"
3080,113,25,180,44,3013,253,205,2773,1,0,0,0,0,0,0,0,1,0,0,0,"1"
3160,330,8,30,5,644,201,231,1319,0,1,0,0,0,0,0,1,0,0,0,0,"1"
3037,145,11,426,9,376,236,238,1618,1,0,0,0,0,0,1,0,0,0,0,0,"1"
