"Elevation","Aspect","Slope","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type","Cover_Type"
3256,187,23,3300,216,249,2910,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3238,53,25,4084,225,179,3245,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2973,4,19,1283,192,201,1200,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3096,270,16,3056,176,244,626,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3417,240,28,3378,156,249,726,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3131,18,2,1036,218,235,1473,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3375,252,10,1041,199,247,2140,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3001,39,3,6282,220,232,3745,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2950,308,6,2263,204,236,1047,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3118,125,13,2106,242,230,3721,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3093,332,18,2477,176,215,1024,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3210,148,14,3268,238,238,811,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3224,124,13,2484,241,231,3857,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
3216,131,28,3823,252,212,2743,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
2843,12,28,1183,179,170,1170,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3110,317,11,646,190,230,1245,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
3275,32,16,1883,215,204,4708,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
2892,234,33,2594,147,247,1802,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3229,185,22,1899,218,249,1633,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3309,84,24,3511,245,191,1708,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3014,301,18,1487,167,229,3221,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3247,0,18,1237,191,204,2391,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2985,22,5,5284,217,229,6474,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3295,250,7,3151,205,245,819,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3261,249,3,1830,212,242,2372,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2950,143,7,5311,231,239,2115,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3185,34,15,3221,216,205,841,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3275,270,10,1421,193,244,2718,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3057,11,11,957,209,218,1630,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
2968,61,10,1499,228,220,2003,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3201,78,20,1507,241,200,4772,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
3153,143,11,2401,236,238,3036,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3104,114,6,2473,230,234,2457,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3323,75,7,2110,229,226,2163,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3068,145,15,3462,240,236,1203,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3010,20,13,3065,210,211,825,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3268,284,4,4724,209,240,3242,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2948,349,24,1825,167,191,1490,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3173,337,13,1433,192,222,1142,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3119,45,9,2845,223,220,3465,1,0,0,0,0,0,0,0,0,1,0,0,"1","1"
3132,48,7,2442,223,224,1490,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2929,95,11,808,238,224,997,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3423,74,27,2482,240,179,2125,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3193,261,9,2888,199,245,1343,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3335,344,17,3649,183,211,1326,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3008,115,5,351,229,235,1025,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3283,293,14,4595,179,236,808,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3046,201,16,1749,211,252,3688,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
2972,31,18,5064,213,198,2951,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3322,303,7,3334,202,237,1637,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3295,359,11,3919,204,220,1383,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2986,150,22,767,242,233,2563,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3190,150,7,2087,229,240,2229,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
2775,26,23,1579,202,183,1337,0,0,1,0,1,0,0,0,0,0,0,0,"1","1"
3407,192,12,2285,219,250,938,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3144,210,16,2040,206,253,685,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3279,74,11,3607,233,219,1221,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3085,147,10,4002,234,239,524,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3265,11,10,3492,209,220,1892,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3201,50,19,1445,225,196,2337,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3216,120,9,2817,236,232,752,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3224,39,9,3931,221,220,2282,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3116,98,13,3811,240,222,5038,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3115,108,19,573,248,215,1542,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3191,69,14,2313,234,212,2739,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3199,98,13,2461,240,222,1465,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3339,9,14,1260,204,212,912,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3141,288,9,930,195,239,1530,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3290,295,5,5814,206,238,649,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3027,43,12,1563,222,213,1092,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3192,300,20,1637,162,228,2411,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3631,307,11,3090,188,233,1332,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3338,204,22,3900,202,254,2210,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3367,297,10,3141,193,237,1829,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3035,339,19,323,176,209,1782,0,0,1,0,0,0,1,0,0,0,0,0,"1","1"
3308,355,8,4476,207,225,2148,0,0,1,0,0,0,1,0,0,0,0,0,"1","1"
3335,324,15,5913,180,223,395,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3254,85,9,3092,233,225,4652,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2837,223,9,693,209,249,571,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3433,81,15,2184,239,212,1455,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3079,288,7,1731,201,240,1048,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3180,30,10,1605,217,218,218,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3058,299,18,2860,166,230,2477,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3126,16,14,3468,208,211,2860,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2963,329,10,480,197,229,976,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
2977,144,4,4534,226,239,1945,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3022,8,13,1154,205,214,2795,0,0,1,0,0,0,1,0,0,0,0,0,"1","1"
3026,125,20,907,249,221,2837,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
2975,285,16,2439,175,239,384,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3241,132,6,3660,229,237,3738,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3426,279,20,882,163,238,1146,0,1,0,0,0,0,0,0,0,0,0,1,"1","1"
3126,3,18,3537,194,204,1511,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3219,73,10,5391,232,221,1410,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
2772,190,12,1471,220,249,1717,1,0,0,0,0,1,0,0,0,0,0,0,"1","1"
3231,135,13,3664,240,234,4053,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3312,324,12,2200,188,226,892,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3350,105,8,2889,234,230,488,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3243,11,11,1418,208,217,1521,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3322,212,9,1128,213,249,1597,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3179,22,19,4625,205,197,2295,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3270,76,11,1224,234,220,1114,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3249,288,14,4050,181,238,2239,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3300,98,2,5630,222,236,636,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3266,287,6,2144,204,240,684,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3208,151,10,1006,233,240,1288,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3598,38,30,2559,205,160,1387,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3267,309,13,782,183,231,1533,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
2951,90,27,466,249,186,1495,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3146,85,26,949,246,185,1183,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2938,98,19,408,247,210,616,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3140,104,29,3421,253,190,2102,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3198,0,1,3845,217,236,4228,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3205,30,9,5943,218,220,1150,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3381,290,5,987,206,239,534,0,1,0,0,0,0,0,0,0,0,0,0,"1","1"
3008,51,9,4294,225,221,3489,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3027,102,12,4110,239,225,2523,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3269,284,26,3610,138,229,2355,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3311,217,5,3872,215,244,2301,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3267,307,7,780,201,236,524,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3174,139,10,2308,236,237,1528,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3084,72,6,1537,227,228,3150,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
2578,98,7,2802,232,230,2687,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3165,150,8,3526,230,240,4694,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3120,307,12,108,187,233,1022,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
2976,2,19,1329,190,200,2280,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2802,341,20,1776,175,206,1240,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3269,205,23,3116,200,253,474,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3277,350,11,997,200,221,2118,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2828,57,11,3914,228,216,2944,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
2994,59,24,2039,230,183,2106,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3147,4,9,1909,208,222,2764,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3009,338,12,382,194,223,1786,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3161,20,10,2193,213,218,2828,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3268,76,18,4178,239,204,2623,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3397,201,33,3836,186,247,2206,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2750,276,25,1224,144,236,1442,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2903,28,22,2268,206,188,2016,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3126,59,10,3030,228,219,5294,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3130,86,19,1022,244,204,2168,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3068,89,12,3145,237,221,342,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2898,96,20,295,247,208,534,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3341,113,22,1994,251,212,2763,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2962,33,11,4682,218,216,4109,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
2938,297,29,1337,126,215,1183,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3242,39,9,684,221,219,2345,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3186,282,23,4408,150,234,3355,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3230,340,17,3381,183,214,2708,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2897,312,27,1590,136,208,1189,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3490,252,18,3097,177,249,661,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3191,315,17,3762,173,224,4190,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3254,68,11,1380,232,218,2252,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3121,311,9,1739,196,234,765,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3288,154,18,1466,238,238,2885,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3225,7,10,1055,208,221,1006,0,1,0,0,0,0,0,0,0,0,1,0,"1","1"
3175,116,8,2186,235,232,4168,0,1,0,0,0,0,0,0,0,0,0,0,"1","1"
3240,347,17,1725,185,210,2876,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3011,13,11,5063,210,218,4392,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3394,75,3,2930,223,234,2044,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3101,109,12,1624,241,226,1319,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3201,302,14,1476,181,233,1250,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3204,48,6,5615,223,226,876,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2906,129,9,866,236,235,2801,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
2921,20,24,721,195,181,330,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3143,90,8,722,232,228,2308,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
3083,270,9,5996,197,243,2490,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3210,51,6,2980,223,227,1682,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3144,316,26,2663,143,208,2750,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3152,28,5,4501,218,230,1966,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3183,1,16,2106,194,207,3436,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3354,171,13,932,229,245,4308,0,1,0,0,0,0,0,0,0,0,1,0,"1","1"
3387,57,28,1930,226,170,1699,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3047,214,12,5872,208,251,2480,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3542,60,18,2491,231,199,1542,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3072,356,8,1361,208,226,700,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3197,137,21,4372,247,227,2138,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3144,105,29,1329,254,191,2274,1,0,0,0,0,0,0,0,0,1,0,0,"1","1"
3229,124,17,1179,246,225,1837,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3018,103,3,3072,225,235,418,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3279,9,5,5943,215,230,726,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3196,312,12,2413,187,231,437,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
2811,349,12,1663,198,220,1392,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3401,299,19,886,163,229,1218,0,1,0,0,0,0,0,0,0,0,0,1,"1","1"
2989,353,13,1201,196,216,842,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3002,342,20,201,174,205,1006,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3028,69,12,2804,233,216,335,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3275,309,16,3487,173,227,1742,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3186,65,16,1440,233,205,4800,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
3346,310,17,1966,171,226,3154,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3203,264,13,4102,186,246,2177,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3331,63,26,1991,233,178,1240,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3001,65,7,6244,227,226,3757,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3260,299,15,4110,175,233,2287,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3146,5,10,5016,208,221,1450,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3018,65,4,5578,223,231,5222,1,0,0,0,0,1,0,0,0,0,0,0,"1","1"
3210,322,17,4216,176,222,446,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3263,221,13,1020,204,252,451,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3093,70,12,3042,233,215,5394,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3289,201,11,964,216,250,661,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3170,320,11,1415,191,229,1182,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3208,129,15,510,243,230,765,0,1,0,0,0,0,0,0,0,0,1,0,"1","1"
3154,103,5,420,229,233,5557,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
2857,38,18,3051,217,197,2256,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
2872,68,29,127,235,170,1091,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3400,212,9,2967,213,248,351,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3177,55,4,5059,222,231,2363,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3305,284,19,5467,164,237,849,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3218,340,18,2971,180,212,4203,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3215,262,5,1376,207,242,2671,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3018,36,8,3605,220,222,2670,1,0,0,0,0,0,0,0,0,1,0,0,"1","1"
3060,70,18,1920,236,202,1795,1,0,0,0,0,0,0,0,0,1,0,0,"1","1"
3216,104,11,514,239,226,1984,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3011,290,7,1952,200,239,1473,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3017,332,13,2646,190,224,210,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3130,177,20,2359,226,247,3399,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
2688,17,6,1624,215,226,1291,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3261,268,12,3640,188,245,2082,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3062,322,8,2029,199,232,1323,0,0,1,0,0,0,1,0,0,0,0,0,"1","1"
3305,198,10,3824,217,249,2389,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3158,43,11,1406,222,216,2601,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
2888,108,2,633,223,236,2571,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3113,60,20,755,231,194,1655,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3335,72,15,1608,236,210,2110,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3313,232,16,1591,192,253,4042,0,1,0,0,0,0,0,0,0,0,0,1,"1","1"
3096,12,10,3530,210,219,2836,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3008,178,8,459,224,245,1050,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3360,109,11,497,240,227,268,0,1,0,0,0,0,0,0,0,0,0,0,"1","1"
2799,8,18,1006,197,203,1884,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2817,293,23,2605,149,228,162,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3223,18,9,2908,213,220,1865,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2904,47,24,1651,220,182,2713,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3276,315,12,6291,187,230,95,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3182,52,22,5221,225,187,1284,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3070,85,29,570,246,179,1530,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3203,143,16,2506,241,235,664,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3168,268,12,1434,188,245,2287,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3320,53,12,2751,227,215,2483,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3225,262,15,3013,181,246,666,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3131,202,17,2011,210,253,644,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3214,45,9,4643,223,220,1544,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3177,99,16,531,244,217,5780,0,1,0,0,0,0,1,0,0,0,0,0,"1","1"
3415,203,14,2177,212,252,1020,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3108,246,11,1454,197,249,1209,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3154,349,18,3937,185,208,3369,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2835,260,15,2440,181,247,2348,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
2903,21,22,182,200,188,170,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3021,7,22,2260,189,192,2255,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3256,208,16,3332,208,253,751,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3263,62,14,2910,231,211,2406,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2827,306,14,5398,179,231,4700,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3165,2,12,778,203,216,2525,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3383,242,12,2718,196,250,1201,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3047,225,8,5865,209,248,4927,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3164,105,17,1712,247,216,1537,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3090,34,18,4434,215,199,3719,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3255,10,10,1895,209,220,977,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3160,57,26,1613,227,175,2475,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
2642,19,22,1239,198,188,6490,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2952,103,4,5615,227,234,2067,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3209,310,13,4471,185,231,1579,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2604,149,13,3198,236,239,2523,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2828,137,10,1385,236,236,2556,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3143,70,14,1425,234,211,2669,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3120,30,17,1589,213,202,3526,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3208,333,4,481,210,234,1786,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3141,0,12,3108,202,217,2239,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2666,13,14,3462,206,211,3034,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
2889,310,11,2908,190,233,2076,0,0,1,0,0,0,1,0,0,0,0,0,"1","1"
2923,42,22,780,218,187,421,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
2889,133,17,255,245,229,1138,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3287,123,8,1120,234,234,1911,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3076,2,6,4844,211,228,949,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3223,68,5,5675,225,230,1832,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
2700,22,8,870,215,224,1429,1,0,0,0,0,1,0,0,0,0,0,0,"1","1"
3191,58,9,1594,227,221,2571,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
2960,41,13,1397,221,211,540,0,0,1,0,0,0,0,0,0,0,0,1,"1","1"
3097,11,5,1237,215,230,1291,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
3262,225,15,1740,199,253,4112,0,1,0,0,0,0,0,0,0,0,1,0,"1","1"
2804,32,13,969,216,211,3098,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3062,248,3,2140,214,241,1332,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
3025,90,0,2382,219,237,3159,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3208,5,11,1321,205,218,511,0,0,1,0,0,0,0,0,0,0,0,0,"1","1"
3030,56,23,564,228,185,1595,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3122,153,32,1984,239,222,1376,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3080,135,9,4468,235,236,1050,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3145,127,5,4412,229,237,1836,1,0,0,0,0,0,1,0,0,0,0,0,"1","1"
3377,77,9,1930,232,223,1775,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
2673,26,9,3394,216,220,3059,0,0,1,0,1,0,0,0,0,0,0,0,"1","1"
2736,299,23,3152,150,224,6190,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
3271,107,11,4329,238,227,2324,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3175,48,6,4978,223,227,2103,1,0,0,0,0,0,0,0,1,0,0,0,"1","1"
2840,325,11,3214,192,228,2599,1,0,0,0,0,0,0,1,0,0,0,0,"1","1"
3197,131,14,1863,242,232,1518,0,1,0,0,0,0,0,1,0,0,0,0,"1","1"
3298,286,18,3481,167,237,1622,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
3237,96,10,1355,236,226,2300,1,0,0,0,0,0,0,0,0,0,0,0,"1","1"
3352,83,8,1842,231,227,3037,0,1,0,0,0,0,0,0,0,0,0,0,"1","1"
3133,133,9,2164,235,236,2612,0,0,1,0,0,0,0,0,0,0,1,0,"1","1"
